lkp_id,cust_lvl,lkp_cmd,static_cmd_flg,lkp_comp,ret_fld,grp_nam
"l_rcv_rescod",0,"list receiving resource codes for lookup where restyp = '&restyp' and wh_id = '&wh_id'",0,"","","dcs_data"
"l_rcv_trlr_num",0,"list trailers for master receipts",0,"","","dcs_data"
"l_rcvdiscrptyp",0,"list code descriptions where colnam = 'rcvdiscrptyp'",1,"","","dcs_data"
"l_rcvinv_invnum",0,"list receive invoice headers for lookup",0,"","","dcs_data"
"l_rcvlin",0,"list table columns where table = 'rcvlin'",1,"","","dcs_data"
"l_rcvlinres",0,"list table columns where table = 'rcvlin'|publish data where codval = @column_name and lngdsc = @lngdsc",1,"","","dcs_data"
"l_rcvloc",0,"list master receipt locations where wh_id = '&wh_id' and locsts [in ('E','P')]",0,"","rec_loc","dcs_data"
"l_rcvrescod",0,"if('&cri_tbl' != ''){ list receiving pltbld resource code field lookup where cri_tbl = '&cri_tbl' and rcv_rescod = '&rcv_rescod' and putaway_typ = '&putaway_typ' } else { list receiving pltbld resource code field lookup where rcv_rescod = '&rcv_rescod' and putaway_typ = '&putaway_typ' } ",0,"","","dcs_data"
"l_rcvrescod_tbl",0,"list code descriptions where colnam = "rcvrescod_tbl"",1,"","","dcs_data"
"l_rcvtrk_loc",0,"list master receipt locations where wh_id = '&wh_id'",0,"","rec_loc","dcs_data"
"l_rcvtrk_stat",0,"list code descriptions where colnam = "rcvtrk_stat"",1,"","","dcs_data"
"l_reacod",0,"list reason codes",0,"","","dcs_data"
"l_reacod_adj",0,"list reason code groups for lookup where reagrp = "ADJ" and client_id ='&prt_client_id'",0,"","","dcs_data"
"l_reacod_adj_by_clt",0,"list reason code groups for lookup where reagrp = "ADJ" and client_id = nvl("&client_id","&prt_client_id") ",0,"","","dcs_data"
"l_reacod_adj_cltlst",0,"list reason codes by client list where reagrp = "ADJ" and client_id_list = '&client_id_list' | publish data where reacod = @reacod and lngdsc = @reacod_dsc",0,"","","dcs_data"
"l_reacod_adjapp",0,"list reason code groups for lookup where reagrp = "ADJAPP" and client_id = "&prt_client_id" ",0,"","","dcs_data"
"l_reacod_CLIENT_OWN",0,"list reason code groups for lookup where reagrp = "CLIENT_OWN"",0,"","","dcs_data"
"l_reacod_count",0,"list reason code groups for lookup where reagrp = "COUNT" and client_id = "&prt_client_id" ",0,"","","dcs_data"
"l_reacod_dlytrn",0,"{ list override location codes | publish data where reacod = @ovr_loc_cod and lngdsc = @lngdsc } & { list cancel codes | publish data where reacod = @codval and lngdsc = @lngdsc } & { list reason codes | publish data where reacod= @reacod and lngdsc = @lngdsc }",0,"","","dcs_data"
"l_reacod_dlytrndsp",0,"{ list override location codes | publish data where codval = @ovr_loc_cod and lngdsc = @lngdsc } & { list cancel codes | publish data where codval = @codval and lngdsc = @lngdsc } & { list reason codes | publish data where codval= @reacod and lngdsc = @lngdsc }",0,"","","dcs_data"
"l_reacod_dlytrnsum",0,"{ list override location codes | publish data where codval = @ovr_loc_cod and lngdsc = @lngdsc } & { list cancel codes | publish data where codval = @codval and lngdsc = @lngdsc } & { list reason codes | publish data where codval= @reacod and lngdsc = @lngdsc }",0,"","","dcs_data"
"l_reacod_errlocdsp",0,"{ list override location codes | publish data where reacod = @ovr_loc_cod and lngdsc = @lngdsc } & { list cancel codes | publish data where reacod = @codval and lngdsc = @lngdsc }",0,"","","dcs_data"
"l_reacod_hold",0,"list reason code groups for lookup where reagrp = "HOLD" catch(-1403)",0,"","","dcs_data"
"l_reacod_hold_cltlst",0,"list reason codes by client list where reagrp = "HOLD" and client_id_list = '&client_id_list' | publish data where reacod = @reacod and lngdsc = @reacod_dsc",0,"","","dcs_data"
"l_reacod_inv_attr",0,"list reason code groups for lookup where reagrp = "INV_ATTR"",0,"","","dcs_data"
"l_reacod_invattr_clt",0,"list reason codes by client list where reagrp = "INV_ATTR" and client_id_list = '&client_id_list' | publish data where reacod = @reacod and lngdsc = @reacod_dsc",0,"","","dcs_data"
"l_reacod_line_sched",0,"list reason code groups where reagrp = "LINE_SCHED" | publish data where reacod = @reacod and lngdsc = @reacod_dsc",0,"","","dcs_data"
"l_reacod_packout",0,"list reason code groups for lookup where reagrp = "PKO_ERRORS" catch(-1403)",0,"","","dcs_data"
"l_reacod_undlv",0,"list reason code groups for lookup where reagrp = "UNDLV" and client_id = "&prt_client_id" ",0,"","","dcs_data"
"l_reacod_UNXP_RCPT",0,"list reason code groups for lookup where reagrp = "RCV_WO_ORDER"",0,"","","dcs_data"
"l_reacod_wkostop",0,"list reason code groups for lookup where reagrp = 'WKOSTOP'",0,"","","dcs_data"
"l_reader_id",0,"list rfid readers",0,"","reader_id","dcs_data"
"l_readty",0,"list code descriptions where colnam = "readty"",1,"","","dcs_data"
"l_reagrp",0,"list reason groups",0,"","","dcs_data"
"l_rectyp",0,"list code descriptions where colnam = "rectyp"",1,"","","dcs_data"
"l_refnum",0,"list code descriptions where colnam = "refnum"",1,"","","sal_prcl_data"
"l_reporting_viewer",0,"list code descriptions where colnam = "reporting_viewer"",0,"","","reporting_data"
"l_req_action",0,"list code descriptions where colnam = "req_action"",1,"","","dcs_data"
"l_req_action_ret",0,"list code description for return where client_id = '&client_id' and reagrp = "RTN_ACT"",1,"","","dcs_data"
"l_reqtyp",0,"list code descriptions where colnam = "reqtyp"",1,"","","dcs_data"
"l_reqtyp_cntreq",0,"list request types for count request",1,"","","dcs_data"
"l_request_cnt_by_opt",0,"list code descriptions where colnam = "request_cnt_by_opt"",1,"","","dcs_data"
"l_rerprt",0,"if ('&wh_id' != '') {list printers where prtadr != '&prtadr' and wh_id = '&wh_id'} else {list printers where prtadr != '&prtadr'}",0,"","","dcs_data"
"l_res_ifd_ver",0,"sl_list ifd_def where ifd_typ_cd = 'O' | publish data where @+ifd_id and @+ifd_ver and @+ifd_descr and @+ifd_typ_cd",0,"","ifd_id,ifd_ver,ifd_descr,icon=ifd_typ_cd","int_data"
"l_res_key",0,"[select distinct res_key from res_fltr_rule]",0,"","","dcs_data"
"l_rescod",0,"list shipping resource codes for lookup where restyp = '&restyp' and wh_id = '&wh_id'",0,"","","dcs_data"
"l_resloc_ordby",0,"list table columns for pick configure lookup where table_names = 'locmst' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'",1,"","","dcs_data"
"l_restyp",0,"[select codmst.codval, dscmst.lngdsc from codmst, dscmst where codmst.colnam = 'restyp' and codmst.codval in ('RESCOD-ZONE-COMMAND','RESCOD-ZONE-DERIVED','RESCOD-ZONE-FIXED','RESCOD-ZONE-LOC-ASSIGNED','RESCOD-ZONE-GENERATE') and dscmst.locale_id = nvl(@locale_id, @@locale_id) and codmst.colnam = dscmst.colnam and codmst.codval = dscmst.colval]",1,"","","dcs_data"
"l_ret_itm_sts",0,"list code descriptions where colnam = "ret_itm_sts"",1,"","","dcs_data"
"l_ret_src_typ",0,"list code descriptions where colnam = "ret_src_typ"",1,"","","dcs_data"
"l_ret_stk_client",0,"list return to stock clients where wh_id = '@global.wh_id' and prcloc = '&prcloc' and wkonum = '&wkonum'",0,"","client_id","dcs_rdt"
"l_ret_stk_prcloc",0,"list return to stock production stations where wh_id = '@global.wh_id'",0,"","prcloc","dcs_rdt"
"l_ret_stk_wkonum",0,"list return to stock work orders where wh_id = '@global.wh_id' and prcloc = '&prcloc'",0,"","wkonum","dcs_rdt"
"l_ret_stk_wkorev",0,"list return to stock work order revisions where wh_id = '@global.wh_id' and prcloc = '&prcloc' and wkonum = '&wkonum' and client_id = '&client_id'",0,"","wkorev","dcs_rdt"
"l_retcod",0,"list code descriptions where colnam = "retcod"",1,"","","dcs_data"
"l_retcod_ret",0,"list code description for return where client_id = '&client_id' and reagrp = "RTN_REA"",1,"","","dcs_data"
"l_retr_mthd_id",0,"sl_list retr_mthd_def | publish data where @+retr_mthd_id and @+retr_mthd_descr",0,"","retr_mthd_id","int_data"
"l_retr_mthd_ifd_map",0,"sl_list ifd_def where ifd_typ_cd = 'I'|sl_list ifd_seg catch (-1403)|publish data where @+ifd_id and @+ifd_ver and @+ifd_seg_id  and @+ifd_grp_id and @+ifd_seg_descr",0,"","","int_data"
"l_retr_mthd_impl_col",0,"sl_get retr_mthd_impl_cols where retr_mthd_id = '&retr_mthd_id' and retr_mthd_impl_genid = '&retr_mthd_impl_genid' and eo_id = '&eo_id' and eo_ver = '&eo_ver' and eo_seg_id = '&eo_seg_id'",0,"","","int_data"
"l_retrystatus",0,"[select codmst.codval, dscmst.lngdsc from codmst, dscmst where codmst.colnam = 'rplsts' and codmst.codval in ('I','D') and dscmst.locale_id = nvl(@locale_id, @@locale_id) and codmst.colnam = dscmst.colnam and codmst.codval = dscmst.colval]",1,"","","dcs_data"
"l_retsts",0,"list code descriptions where colnam = "retsts"",1,"","","dcs_data"
"l_rf_ctrl_prop",0,"list rf control properties for lookup",1,"","","dcs_data"
"l_rf_frm_id",0,"list rdt forms for service instruction action",0,"","","dcs_data"
"l_rf_ven_nam",0,"list rf vendors",0,"","","mtf_data"
"l_rffrm",0,"list rf runnable forms for lookup",0,"","","dcs_data"
"l_rftmod",0,"list code descriptions where colnam = "rftmod"",1,"","","dcs_data"
"l_rifd_def",0,"sl_list ifd_def where ifd_typ_cd = 'O' | publish data where @+ifd_id and @+ifd_ver and @+ifd_grp_id and @+ifd_descr",0,"","ifd_id,ifd_ver","int_data"
"l_rifd_seg",0,"sl_list ifd_def where ifd_typ_cd = 'O' | sl_list ifd_seg catch(-1403) | publish data where @+ifd_id and @+ifd_ver and @+ifd_seg_id and @+ifd_seg_descr",0,"","ifd_id,ifd_ver,ifd_seg_id","int_data"
"l_rimhdr_invnum",0,"list receive invoice master headers where [nvl('&client_id', rimhdr.client_id) = rimhdr.client_id and rimhdr.wh_id = nvl('&wh_id', rimhdr.wh_id)]",0,"","","dcs_data"
"l_rls_cmd",0,"[select distinct rls_cmd from wrkopr where rls_cmd is not ]",1,"","","dcs_data"
"l_rls_tbl",0,"list code descriptions where colnam = "rls_tbl"",1,"","","dcs_data"
"l_rmanum",0,"list return headers",0,"","","dcs_data"
"l_rnd_mod",0,"list code descriptions where colnam='rnd_mod'",1,"","","dcs_data"
"l_role_id",0,"list roles",0,"","","sal_data"
"l_role_option",0,"list unassigned role options where role_id = '&role_id'",0,"","","sal_data"
"l_role_user",0,"list unassigned role users where role_id = '&role_id'",0,"","","sal_data"
"l_roltyp",0,"list code descriptions where colnam = "roltyp"",1,"","","dcs_data"
"l_route",0,"[select distinct route_id from car_move where rte_tmpl_flg = 1]",0,"","","dcs_data"
"l_route_id",0,"list routes",0,"","","dcs_data"
"l_rpkcls",0,"list code descriptions where colnam = "rpkcls"",1,"","","dcs_data"
"l_rpl_path_typ",0,"list code descriptions where colnam = "rpl_path_typ"",1,"","","dcs_data"
"l_rplsts",0,"list code descriptions where colnam = "rplsts"",1,"","","dcs_data"
"l_rpt_id",0,"list moca report configurations",0,"","","dcs_data"
"l_rpt_id_all",0,"list report configurations",0,"","","sal_crystal_reports"
"l_rpt_id_user",0,"list moca report configurations",0,"","","sal_crystal_reports"
"l_rpt_page",0,"list code descriptions where colnam = "rpt_page"",1,"","","sal_data"
"l_rpt_typ",0,"list code descriptions where colnam = 'rpt_typ'",1,"","","sal_data"
"l_rsncod",0,"list code descriptions where colnam = "rsncod"",1,"","","dcs_data"
"l_rt_adr_id",0,"publish data where rt_adr_id = '&rt_adr_id' and adr_img = '<img src=''images/envelope.gif''>'",0,"","","dcs_data"
"l_rtecod",0,"list routes",0,"","","dcs_data"
"l_rtncod",0,"list code descriptions where colnam = "rtncod"",1,"","","dcs_data"
"l_rttn_id",0,"[select rttn_id from cstms_rttn where wh_id = nvl('&wh_id',@@wh_id) and used_flg = 1 and @*]",0,"","","dcs_data"
"l_rule_controls",0,"list command configurations where cmd_grp = '&cmd_grp'",0,"","","sal_data"
"l_rule_nam",0,"list allocation rules for lookup where wh_id = '&wh_id'",0,"","","dcs_data"
"l_rule_type",0,"list code descriptions where colnam = "auto_alc_rule_type"",1,"","","dcs_data"
"l_runsch",0,"list code descriptions where colnam = "runsch"",1,"","","dcs_data"
"l_safe_sts",0,"list code descriptions where colnam = "safe_sts"",1,"","","dcs_data"
"l_SAL_Currency",0,"list currencies",0,"","","sal_data"
"l_sal_dataset",0,"[select ds_name from sal_dataset]",0,"","","sal_data"
"l_scale_comm_cmd",0,"list code descriptions where colnam = "scale_comm_cmd"",1,"","","dcs_data"
"l_scale_ser_dev_id",0,"list serial device configurations where ser_dev_typ = 'SCALE' and wh_id ='&wh_id'",0,"","","dcs_data"
"l_scanner_encoding",0,"list code descriptions where colnam = "scanner_encoding"",1,"","","dcs_data"
"l_scanner_ser_dev_id",0,"list serial device configurations where ser_dev_typ = 'SCANNER' and wh_id ='&wh_id'",0,"","","dcs_data"
"l_schbat",0,"list pick batches",0,"","","dcs_data"
"l_schbatwave",0,"list waves",0,"schbat","schbat","dcs_data"
"l_sched_name",0,"list recurring schedules",0,"","recur_sched_id","sal_data"
"l_schedsiz",0,"list code descriptions where colnam = 'schedsiz'",1,"","","dcs_data"
"l_schedzoom",0,"list code descriptions where colnam = 'schedzoom'",1,"","","dcs_data"
"l_schtyp",0,"list code descriptions where colnam = "schtyp"",1,"","","dcs_data"
"l_scmnam",0,"list location naming templates",0,"","","dcs_data"
"l_search_crit",0,"list search fields where ena_flg=1 and dspl_only_flg=0",0,"","","sal_data"
"l_search_path_typ",0,"list code descriptions where colnam = 'search_path_typ'",1,"","","dcs_data"
"l_sed_export_typ",0,"list code descriptions where colnam = "sed_export_typ"",1,"","","dcs_data"
"l_ser_dev_typ",0,"list code descriptions where colnam = "ser_dev_typ"",1,"","","dcs_data"
"l_ser_lvl",0,"list code descriptions where colnam = "ser_lvl"",1,"","","dcs_data"
"l_ser_num_typ_id",0,"list serial number types",0,"","","dcs_data"
"l_ser_typ",0,"list code descriptions where colnam = "ser_typ"",1,"","","dcs_data"
"l_series_format",0,"list code descriptions where colnam = 'series_format'",1,"","","mcs_data"
"l_serv_action_cod",0,"list service action codes where serv_typ ='&serv_typ'",0,"","","dcs_data"
"l_serv_action_typ",0,"list code descriptions where colnam='serv_action_typ'",1,"","","dcs_data"
"l_serv_id",0,"list services",0,"","","dcs_data"
"l_serv_id_for_bck",0,"list services where serv_typ = 'BCKSERV'",0,"","","dcs_data"
"l_serv_id_for_def",0,"if ('&wh_id' != '' and '&serv_typ' != '') {list warehouse services where wh_id = '&wh_id' and serv_typ = '&serv_typ'} else if('&wh_id' != '' and '&serv_typ' = '') {list warehouse services where wh_id = '&wh_id'} else if ('&wh_id' = '' and '&serv_typ' != '') {list warehouse services where serv_typ = '&serv_typ'} else {list warehouse services}",0,"","","dcs_data"
"l_serv_id_for_inv",0,"if ('&wh_id' != '') {list warehouse services for inventory where exitpnt_typ = 'SERVICE-INBOUND' and wh_id = '&wh_id'} else {list warehouse services for inventory where exitpnt_typ = 'SERVICE-INBOUND'}",0,"","","dcs_data"
"l_serv_id_for_noninv",0,"list services where serv_typ = 'NONINVSERV'",0,"","","dcs_data"
"l_serv_id_for_oub",0,"list warehouse services where serv_typ = 'OUBSERV'",0,"","","dcs_data"
"l_serv_id_for_ws",0,"list services where serv_typ = '&serv_typ'",0,"","","dcs_data"
"l_serv_id_invtid",0,"list warehouse services for inventory where serv_typ = '&serv_typ' and wh_id= '&wh_id'",0,"","","dcs_data"
"l_serv_ins_id",0,"list service instructions",0,"","","dcs_data"
"l_serv_ins_typ",0,"list code descriptions where colnam='serv_ins_typ'",1,"","","dcs_data"
"l_serv_rate_id",0,"list service rates",0,"","","dcs_data"
"l_serv_result",0,"list code descriptions where colnam='serv_result'",1,"","","dcs_data"
"l_serv_typ",0,"list code descriptions where colnam = 'serv_typ'",1,"","","dcs_data"
"l_serv_typ_def_serv",0,"list code descriptions where colnam = 'serv_typ' and [codval IN ('INBSERV','OUBSERV','WHEQUIP','TRANSEQUIP','ASSEMBLE','USERSERV','RATE-QUAL')] catch(-1403)",1,"","","dcs_data"
"l_serv_typ_inv_serv",0,"list code descriptions where colnam = 'serv_typ' and codval = 'INBSERV' & list code descriptions where colnam = 'serv_typ' and codval = 'OUBSERV'",1,"","","dcs_data"
"l_service",0,"list dda",0,"","","sal_data"
"l_service_typ",0,"list code descriptions where colnam = "service_typ"",1,"","","sal_data"
"l_service_usage",0,"list code descriptions where colnam = "service_usage"",1,"","","sal_data"
"l_set_locsts",0,"list code descriptions where colnam = 'set_locsts'",1,"","","dcs_data"
"l_shelf_timcod",0,"list code descriptions where colnam = "timcod"",1,"","","sal_data"
"l_ship_id",0,"list shipments",0,"","","dcs_data"
"l_ship_id_for_asg",0,"list shipments where shpsts = 'R'",0,"","","dcs_data"
"l_ship_id_for_dsp",0,"list shipments where super_ship_flg = 0",0,"","","dcs_data"
"l_ship_id_for_oub",0,"if ('&client_id' != '' and '&ordnum' != '' and '&wh_id' != '') {[select ship_id from shipment_line where client_id = '&client_id' and ordnum = '&ordnum' and wh_id = '&wh_id']} else if ('&client_id' = '' and '&ordnum' != ''and '&wh_id' !='') {[select ship_id from shipment_line where ordnum = '&ordnum' and wh_id = '&wh_id']} else if ('&client_id' != '' and '&ordnum' = '' and '&wh_id' != '') {[select ship_id from shipment_line where client_id = '&client_id' and wh_id = '&wh_id']} else if('&client_id' != '' and '&ordnum' != '' and '&wh_id' = ''){[select ship_id from shipment_line where client_id = '&client_id' and ordnum = '&ordnum']} else {[select ship_id from shipment_line where wh_id = nvl('&wh_id',@@wh_id)]}",0,"","","dcs_data"
"l_ship_id_short",0,"list short shipments",0,"","","dcs_data"
"l_ship_id_split",0,"list shipments for shipment split",0,"","","dcs_data"
"l_ship_line_id",0,"list shipment lines",0,"","","dcs_data"
"l_ship_stag_zones",0,"if('&wh_id' != '' and '&wh_id' != '----'){publish data where wh_id = '&wh_id'} else {get warehouse id} | {list all shipment staging zones where wh_id = @wh_id }",1,"","","dcs_data"
"l_shipby",0,"list code descriptions where colnam = "shipby"",1,"","","dcs_data"
"l_shipment_flds",0,"list table columns where table = 'shipment'",1,"","","dcs_data"
"l_shipment_orderby",0,"list table columns for lookup where table_names = 'shipment, stop, car_move' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'",1,"","","dcs_data"
"l_shipping_docasglvl",0,"list code descriptions where colnam = "shipping_docasglvl"",1,"","","dcs_data"
